"ASD","t","L","M","Y","n","fr"
"48.2",219,16,3,2019,10,3.75437435184572e-05
"48.2",219,18,3,2019,10,0
"48.2",219,20,3,2019,10,0
"48.2",219,22,3,2019,10,0
"48.2",219,24,3,2019,10,4.21945993374768e-05
"48.2",219,26,3,2019,10,4.62960381131685e-05
"48.2",219,28,3,2019,10,0.000473974568975709
"48.2",219,30,3,2019,10,0.00104552156911763
"48.2",219,32,3,2019,10,0.00478962354674787
"48.2",219,34,3,2019,10,0.0159707784551293
"48.2",219,36,3,2019,10,0.0327686585069265
"48.2",219,38,3,2019,10,0.048879977497356
"48.2",219,40,3,2019,10,0.0658039141142623
"48.2",219,42,3,2019,10,0.0808570591723971
"48.2",219,44,3,2019,10,0.103992461003989
"48.2",219,46,3,2019,10,0.120679619270701
"48.2",219,48,3,2019,10,0.124845354361645
"48.2",219,50,3,2019,10,0.137843555118656
"48.2",219,52,3,2019,10,0.110361836452566
"48.2",219,54,3,2019,10,0.0883311617910813
"48.2",219,56,3,2019,10,0.0438022040502559
"48.2",219,58,3,2019,10,0.0139040896855971
"48.2",219,60,3,2019,10,0.00505198256321251
"48.2",219,62,3,2019,10,0.000385349050008974
"48.2",219,64,3,2019,10,6.84229534802567e-05
"48.2",219,66,3,2019,10,1.84218869252522e-05
"48.2",219,68,3,2019,10,0
"48.2",219,70,3,2019,10,0
"48.2",219,72,3,2019,10,0
"48.2",219,74,3,2019,10,0
"48.2",219,76,3,2019,10,0
"48.2",219,78,3,2019,10,0
"48.2",219,80,3,2019,10,0
"48.2",219,82,3,2019,10,0
"48.2",219,84,3,2019,10,0
"48.2",219,86,3,2019,10,0
"48.2",219,88,3,2019,10,0
"48.2",219,90,3,2019,10,0
"48.2",219,92,3,2019,10,0
"48.2",219,94,3,2019,10,0
"48.2",219,96,3,2019,10,0
"48.2",219,98,3,2019,10,0
"48.2",219,100,3,2019,10,0
"48.2",220,0,4,2019,3,0
"48.2",220,2,4,2019,3,0
"48.2",220,4,4,2019,3,0
"48.2",220,6,4,2019,3,0
"48.2",220,8,4,2019,3,0
"48.2",220,10,4,2019,3,0
"48.2",220,12,4,2019,3,0
"48.2",220,14,4,2019,3,0
"48.2",220,16,4,2019,3,0.000631454914879167
"48.2",220,18,4,2019,3,0
"48.2",220,20,4,2019,3,0
"48.2",220,22,4,2019,3,0
"48.2",220,24,4,2019,3,0
"48.2",220,26,4,2019,3,0.00186854508512083
"48.2",220,28,4,2019,3,0.00125
"48.2",220,30,4,2019,3,0.00373709017024167
"48.2",220,32,4,2019,3,0.00502581965951667
"48.2",220,34,4,2019,3,0.0156314549148792
"48.2",220,36,4,2019,3,0.0225129098297583
"48.2",220,38,4,2019,3,0.045
"48.2",220,40,4,2019,3,0.0531314549148792
"48.2",220,42,4,2019,3,0.097461270510725
"48.2",220,44,4,2019,3,0.1275
"48.2",220,46,4,2019,3,0.123157274574396
"48.2",220,48,4,2019,3,0.128196004063671
"48.2",220,50,4,2019,3,0.117538729489275
"48.2",220,52,4,2019,3,0.0986983606809667
"48.2",220,54,4,2019,3,0.0781314549148792
"48.2",220,56,4,2019,3,0.05242254102145
"48.2",220,58,4,2019,3,0.0181185450851208
"48.2",220,60,4,2019,3,0.00873709017024167
"48.2",220,62,4,2019,3,0.00125
"48.2",220,64,4,2019,3,0
"48.2",220,66,4,2019,3,0
"48.2",220,68,4,2019,3,0
"48.2",220,70,4,2019,3,0
"48.2",220,72,4,2019,3,0
"48.2",220,74,4,2019,3,0
"48.2",220,76,4,2019,3,0
"48.2",220,78,4,2019,3,0
"48.2",220,80,4,2019,3,0
"48.2",220,82,4,2019,3,0
"48.2",220,84,4,2019,3,0
"48.2",220,86,4,2019,3,0
"48.2",220,88,4,2019,3,0
"48.2",220,90,4,2019,3,0
"48.2",220,92,4,2019,3,0
"48.2",220,94,4,2019,3,0
"48.2",220,96,4,2019,3,0
"48.2",220,98,4,2019,3,0
"48.2",220,100,4,2019,3,0
"48.2",228,0,12,2019,3,0
"48.2",228,2,12,2019,3,0
"48.2",228,4,12,2019,3,0
"48.2",228,6,12,2019,3,0
"48.2",228,8,12,2019,3,0
"48.2",228,10,12,2019,3,0
"48.2",228,12,12,2019,3,0
"48.2",228,14,12,2019,3,0
"48.2",228,16,12,2019,3,0
"48.2",228,18,12,2019,3,0
"48.2",228,20,12,2019,3,0
"48.2",228,22,12,2019,3,0.000133383163075806
"48.2",228,24,12,2019,3,0.00225811177427329
"48.2",228,26,12,2019,3,0.00709944631285249
"48.2",228,28,12,2019,3,0.0134192627249871
"48.2",228,30,12,2019,3,0.0241105767056235
"48.2",228,32,12,2019,3,0.069845256904366
"48.2",228,34,12,2019,3,0.140494536727118
"48.2",228,36,12,2019,3,0.15527485902344
"48.2",228,38,12,2019,3,0.135623201175285
"48.2",228,40,12,2019,3,0.0943796231854878
"48.2",228,42,12,2019,3,0.0634594860174271
"48.2",228,44,12,2019,3,0.0668785109517207
"48.2",228,46,12,2019,3,0.0637179927757076
"48.2",228,48,12,2019,3,0.0577772836378119
"48.2",228,50,12,2019,3,0.0439010370022418
"48.2",228,52,12,2019,3,0.0305645878168996
"48.2",228,54,12,2019,3,0.0228979537271161
"48.2",228,56,12,2019,3,0.00566002081082843
"48.2",228,58,12,2019,3,0.00214703105463268
"48.2",228,60,12,2019,3,0.000357838509105446
"48.2",228,62,12,2019,3,0
"48.2",228,64,12,2019,3,0
"48.2",228,66,12,2019,3,0
"48.2",228,68,12,2019,3,0
"48.2",228,70,12,2019,3,0
"48.2",228,72,12,2019,3,0
"48.2",228,74,12,2019,3,0
"48.2",228,76,12,2019,3,0
"48.2",228,78,12,2019,3,0
"48.2",228,80,12,2019,3,0
"48.2",228,82,12,2019,3,0
"48.2",228,84,12,2019,3,0
"48.2",228,86,12,2019,3,0
"48.2",228,88,12,2019,3,0
"48.2",228,90,12,2019,3,0
"48.2",228,92,12,2019,3,0
"48.2",228,94,12,2019,3,0
"48.2",228,96,12,2019,3,0
"48.2",228,98,12,2019,3,0
"48.2",228,100,12,2019,3,0
"48.2",229,0,1,2020,10,0
"48.2",229,2,1,2020,10,0
"48.2",229,4,1,2020,10,0
"48.2",229,6,1,2020,10,0
"48.2",229,8,1,2020,10,0
"48.2",229,10,1,2020,10,0
"48.2",229,12,1,2020,10,0
"48.2",229,14,1,2020,10,0
"48.2",229,16,1,2020,10,0
"48.2",229,18,1,2020,10,0
"48.2",229,20,1,2020,10,1.02875123851613e-05
"48.2",229,22,1,2020,10,6.55884742141731e-05
"48.2",229,24,1,2020,10,0.000752937144730858
"48.2",229,26,1,2020,10,0.00450454838057686
"48.2",229,28,1,2020,10,0.0191041725206738
"48.2",229,30,1,2020,10,0.0477380526497312
"48.2",229,32,1,2020,10,0.0709444113861589
"48.2",229,34,1,2020,10,0.0992985884748247
"48.2",229,36,1,2020,10,0.124608401190622
"48.2",229,38,1,2020,10,0.148225282353814
"48.2",229,40,1,2020,10,0.154033854951084
"48.2",229,42,1,2020,10,0.126152995283628
"48.2",229,44,1,2020,10,0.0890470833174141
"48.2",229,46,1,2020,10,0.0531614777259563
"48.2",229,48,1,2020,10,0.0312246015332483
"48.2",229,50,1,2020,10,0.0180837107577004
"48.2",229,52,1,2020,10,0.00869960455449417
"48.2",229,54,1,2020,10,0.00325534153624146
"48.2",229,56,1,2020,10,0.000909700698526642
"48.2",229,58,1,2020,10,0.000165443993595005
"48.2",229,60,1,2020,10,1.39155603796165e-05
"48.2",229,62,1,2020,10,0
"48.2",229,64,1,2020,10,0
"48.2",229,66,1,2020,10,0
"48.2",229,68,1,2020,10,0
"48.2",229,70,1,2020,10,0
"48.2",229,72,1,2020,10,0
"48.2",229,74,1,2020,10,0
"48.2",229,76,1,2020,10,0
"48.2",229,78,1,2020,10,0
"48.2",229,80,1,2020,10,0
"48.2",229,82,1,2020,10,0
"48.2",229,84,1,2020,10,0
"48.2",229,86,1,2020,10,0
"48.2",229,88,1,2020,10,0
"48.2",229,90,1,2020,10,0
"48.2",229,92,1,2020,10,0
"48.2",229,94,1,2020,10,0
"48.2",229,96,1,2020,10,0
"48.2",229,98,1,2020,10,0
"48.2",229,100,1,2020,10,0
"48.2",230,0,2,2020,11,0
"48.2",230,2,2,2020,11,0
"48.2",230,4,2,2020,11,0
"48.2",230,6,2,2020,11,0
"48.2",230,8,2,2020,11,0
"48.2",230,10,2,2020,11,0
"48.2",230,12,2,2020,11,0
"48.2",230,14,2,2020,11,0
"48.2",230,16,2,2020,11,0
"48.2",230,18,2,2020,11,0
"48.2",230,20,2,2020,11,0
"48.2",230,22,2,2020,11,1.68220638668023e-05
"48.2",230,24,2,2020,11,9.56070298962004e-05
"48.2",230,26,2,2020,11,0.000435513846032512
"48.2",230,28,2,2020,11,0.012049380414335
"48.2",230,30,2,2020,11,0.0211493348442313
"48.2",230,32,2,2020,11,0.0377092951381077
"48.2",230,34,2,2020,11,0.0523809203131738
"48.2",230,36,2,2020,11,0.0739396020131313
"48.2",230,38,2,2020,11,0.09369607140817
"48.2",230,40,2,2020,11,0.127147880144944
"48.2",230,42,2,2020,11,0.151868923691823
"48.2",230,44,2,2020,11,0.149568385157648
"48.2",230,46,2,2020,11,0.12477114524182
"48.2",230,48,2,2020,11,0.0788403178159721
"48.2",230,50,2,2020,11,0.0436806287914065
"48.2",230,52,2,2020,11,0.0209768608605839
"48.2",230,54,2,2020,11,0.00857930241688511
"48.2",230,56,2,2020,11,0.00248909396181965
"48.2",230,58,2,2020,11,0.000581852933760996
"48.2",230,60,2,2020,11,2.30619123926553e-05
"48.2",230,62,2,2020,11,0
"48.2",230,64,2,2020,11,0
"48.2",230,66,2,2020,11,0
"48.2",230,68,2,2020,11,0
"48.2",230,70,2,2020,11,0
"48.2",230,72,2,2020,11,0
"48.2",230,74,2,2020,11,0
"48.2",230,76,2,2020,11,0
"48.2",230,78,2,2020,11,0
"48.2",230,80,2,2020,11,0
"48.2",230,82,2,2020,11,0
"48.2",230,84,2,2020,11,0
"48.2",230,86,2,2020,11,0
"48.2",230,88,2,2020,11,0
"48.2",230,90,2,2020,11,0
"48.2",230,92,2,2020,11,0
"48.2",230,94,2,2020,11,0
"48.2",230,96,2,2020,11,0
"48.2",230,98,2,2020,11,0
"48.2",230,100,2,2020,11,0
"48.2",231,0,3,2020,12,0
"48.2",231,2,3,2020,12,0
"48.2",231,4,3,2020,12,0
"48.2",231,6,3,2020,12,0
"48.2",231,8,3,2020,12,0
"48.2",231,10,3,2020,12,0
"48.2",231,12,3,2020,12,0
"48.2",231,14,3,2020,12,0
"48.2",231,16,3,2020,12,3.06836098226728e-05
"48.2",231,18,3,2020,12,0
"48.2",231,20,3,2020,12,0
"48.2",231,22,3,2020,12,3.49406009783368e-05
"48.2",231,24,3,2020,12,0.000232667427029452
"48.2",231,26,3,2020,12,0.000403878480247238
"48.2",231,28,3,2020,12,0.0135501817159184
"48.2",231,30,3,2020,12,0.0197284000755596
"48.2",231,32,3,2020,12,0.0327316070095239
"48.2",231,34,3,2020,12,0.0604114695033139
"48.2",231,36,3,2020,12,0.0829903008808451
"48.2",231,38,3,2020,12,0.0996835245719411
"48.2",231,40,3,2020,12,0.115746259152001
"48.2",231,42,3,2020,12,0.130362352564242
"48.2",231,44,3,2020,12,0.13465228088323
"48.2",231,46,3,2020,12,0.127283442401792
"48.2",231,48,3,2020,12,0.0959505390148974
"48.2",231,50,3,2020,12,0.0519131390299185
"48.2",231,52,3,2020,12,0.02247139355596
"48.2",231,54,3,2020,12,0.00941357573611957
"48.2",231,56,3,2020,12,0.00191363673209243
"48.2",231,58,3,2020,12,0.000495727054567578
"48.2",231,60,3,2020,12,0
"48.2",231,62,3,2020,12,0
"48.2",231,64,3,2020,12,0
"48.2",231,66,3,2020,12,0
"48.2",231,68,3,2020,12,0
"48.2",231,70,3,2020,12,0
"48.2",231,72,3,2020,12,0
"48.2",231,74,3,2020,12,0
"48.2",231,76,3,2020,12,0
"48.2",231,78,3,2020,12,0
"48.2",231,80,3,2020,12,0
"48.2",231,82,3,2020,12,0
"48.2",231,84,3,2020,12,0
"48.2",231,86,3,2020,12,0
"48.2",231,88,3,2020,12,0
"48.2",231,90,3,2020,12,0
"48.2",231,92,3,2020,12,0
"48.2",231,94,3,2020,12,0
"48.2",231,96,3,2020,12,0
"48.2",231,98,3,2020,12,0
"48.2",231,100,3,2020,12,0
"48.2",232,0,4,2020,5,0
"48.2",232,2,4,2020,5,0
"48.2",232,4,4,2020,5,0
"48.2",232,6,4,2020,5,0
"48.2",232,8,4,2020,5,0
"48.2",232,10,4,2020,5,0
"48.2",232,12,4,2020,5,0
"48.2",232,14,4,2020,5,0
"48.2",232,16,4,2020,5,0
"48.2",232,18,4,2020,5,0
"48.2",232,20,4,2020,5,8.99616991362569e-05
"48.2",232,22,4,2020,5,0
"48.2",232,24,4,2020,5,0
"48.2",232,26,4,2020,5,0
"48.2",232,28,4,2020,5,0.000242165388798892
"48.2",232,30,4,2020,5,0.00175898432298701
"48.2",232,32,4,2020,5,0.00539986831798601
"48.2",232,34,4,2020,5,0.0219849673511198
"48.2",232,36,4,2020,5,0.0395179600368755
"48.2",232,38,4,2020,5,0.0661475000445644
"48.2",232,40,4,2020,5,0.111649928781087
"48.2",232,42,4,2020,5,0.158582238304132
"48.2",232,44,4,2020,5,0.178740792662381
"48.2",232,46,4,2020,5,0.182324780540944
"48.2",232,48,4,2020,5,0.125345193156111
"48.2",232,50,4,2020,5,0.0759057916844806
"48.2",232,52,4,2020,5,0.0260387125228995
"48.2",232,54,4,2020,5,0.00544549101372494
"48.2",232,56,4,2020,5,0.000825664172772141
"48.2",232,58,4,2020,5,0
"48.2",232,60,4,2020,5,0
"48.2",232,62,4,2020,5,0
"48.2",232,64,4,2020,5,0
"48.2",232,66,4,2020,5,0
"48.2",232,68,4,2020,5,0
"48.2",232,70,4,2020,5,0
"48.2",232,72,4,2020,5,0
"48.2",232,74,4,2020,5,0
"48.2",232,76,4,2020,5,0
"48.2",232,78,4,2020,5,0
"48.2",232,80,4,2020,5,0
"48.2",232,82,4,2020,5,0
"48.2",232,84,4,2020,5,0
"48.2",232,86,4,2020,5,0
"48.2",232,88,4,2020,5,0
"48.2",232,90,4,2020,5,0
"48.2",232,92,4,2020,5,0
"48.2",232,94,4,2020,5,0
"48.2",232,96,4,2020,5,0
"48.2",232,98,4,2020,5,0
"48.2",232,100,4,2020,5,0
"48.2",234,0,6,2020,1,0
"48.2",234,2,6,2020,1,0
"48.2",234,4,6,2020,1,0
"48.2",234,6,6,2020,1,0
"48.2",234,8,6,2020,1,0
"48.2",234,10,6,2020,1,0
"48.2",234,12,6,2020,1,0
"48.2",234,14,6,2020,1,0
"48.2",234,16,6,2020,1,0
"48.2",234,18,6,2020,1,0
"48.2",234,20,6,2020,1,0
"48.2",234,22,6,2020,1,0
"48.2",234,24,6,2020,1,0
"48.2",234,26,6,2020,1,0
"48.2",234,28,6,2020,1,0
"48.2",234,30,6,2020,1,0
"48.2",234,32,6,2020,1,0.005
"48.2",234,34,6,2020,1,0.065
"48.2",234,36,6,2020,1,0.04
"48.2",234,38,6,2020,1,0.105
"48.2",234,40,6,2020,1,0.17
"48.2",234,42,6,2020,1,0.185
"48.2",234,44,6,2020,1,0.165
"48.2",234,46,6,2020,1,0.155
"48.2",234,48,6,2020,1,0.07
"48.2",234,50,6,2020,1,0.03
"48.2",234,52,6,2020,1,0.01
"48.2",234,54,6,2020,1,0
"48.2",234,56,6,2020,1,0
"48.2",234,58,6,2020,1,0
"48.2",234,60,6,2020,1,0
"48.2",234,62,6,2020,1,0
"48.2",234,64,6,2020,1,0
"48.2",234,66,6,2020,1,0
"48.2",234,68,6,2020,1,0
"48.2",234,70,6,2020,1,0
"48.2",234,72,6,2020,1,0
"48.2",234,74,6,2020,1,0
"48.2",234,76,6,2020,1,0
"48.2",234,78,6,2020,1,0
"48.2",234,80,6,2020,1,0
"48.2",234,82,6,2020,1,0
"48.2",234,84,6,2020,1,0
"48.2",234,86,6,2020,1,0
"48.2",234,88,6,2020,1,0
"48.2",234,90,6,2020,1,0
"48.2",234,92,6,2020,1,0
"48.2",234,94,6,2020,1,0
"48.2",234,96,6,2020,1,0
"48.2",234,98,6,2020,1,0
"48.2",234,100,6,2020,1,0
"48.3",113,0,5,2010,2,0
"48.3",113,2,5,2010,2,0
"48.3",113,4,5,2010,2,0
"48.3",113,6,5,2010,2,0
"48.3",113,8,5,2010,2,0
"48.3",113,10,5,2010,2,0
"48.3",113,12,5,2010,2,0
"48.3",113,14,5,2010,2,0
"48.3",113,16,5,2010,2,0
"48.3",113,18,5,2010,2,0
"48.3",113,20,5,2010,2,0
"48.3",113,22,5,2010,2,0
"48.3",113,24,5,2010,2,0
"48.3",113,26,5,2010,2,0.000578220366206232
"48.3",113,28,5,2010,2,0.000578220366206232
"48.3",113,30,5,2010,2,0.00835207195631224
"48.3",113,32,5,2010,2,0.0315460735076352
"48.3",113,34,5,2010,2,0.119012738146731
"48.3",113,36,5,2010,2,0.139436287054412
"48.3",113,38,5,2010,2,0.147438309787464
"48.3",113,40,5,2010,2,0.155230787750855
"48.3",113,42,5,2010,2,0.102615564276253
"48.3",113,44,5,2010,2,0.105561210581494
"48.3",113,46,5,2010,2,0.0824142728502778
"48.3",113,48,5,2010,2,0.0588975248035479
"48.3",113,50,5,2010,2,0.0314528837473855
"48.3",113,52,5,2010,2,0.0154081605360258
"48.3",113,54,5,2010,2,0.000578220366206232
"48.3",113,56,5,2010,2,0.000899453902987472
"48.3",113,58,5,2010,2,0
"48.3",113,60,5,2010,2,0
"48.3",113,62,5,2010,2,0
"48.3",113,64,5,2010,2,0
"48.3",113,66,5,2010,2,0
"48.3",113,68,5,2010,2,0
"48.3",113,70,5,2010,2,0
"48.3",113,72,5,2010,2,0
"48.3",113,74,5,2010,2,0
"48.3",113,76,5,2010,2,0
"48.3",113,78,5,2010,2,0
"48.3",113,80,5,2010,2,0
"48.3",113,82,5,2010,2,0
"48.3",113,84,5,2010,2,0
"48.3",113,86,5,2010,2,0
"48.3",113,88,5,2010,2,0
"48.3",113,90,5,2010,2,0
"48.3",113,92,5,2010,2,0
"48.3",113,94,5,2010,2,0
"48.3",113,96,5,2010,2,0
"48.3",113,98,5,2010,2,0
"48.3",113,100,5,2010,2,0
"48.3",114,0,6,2010,1,0
"48.3",114,2,6,2010,1,0
"48.3",114,4,6,2010,1,0
"48.3",114,6,6,2010,1,0
"48.3",114,8,6,2010,1,0
"48.3",114,10,6,2010,1,0
"48.3",114,12,6,2010,1,0
"48.3",114,14,6,2010,1,0
"48.3",114,16,6,2010,1,0
"48.3",114,18,6,2010,1,0
"48.3",114,20,6,2010,1,0
"48.3",114,22,6,2010,1,0
"48.3",114,24,6,2010,1,0.00148648648648649
"48.3",114,26,6,2010,1,0
"48.3",114,28,6,2010,1,0
"48.3",114,30,6,2010,1,0.012972972972973
"48.3",114,32,6,2010,1,0.0918918918918919
"48.3",114,34,6,2010,1,0.130945945945946
"48.3",114,36,6,2010,1,0.184864864864865
"48.3",114,38,6,2010,1,0.171216216216216
"48.3",114,40,6,2010,1,0.104324324324324
"48.3",114,42,6,2010,1,0.112567567567568
"48.3",114,44,6,2010,1,0.0895945945945946
"48.3",114,46,6,2010,1,0.0481081081081081
"48.3",114,48,6,2010,1,0.0214864864864865
"48.3",114,50,6,2010,1,0.0155405405405405
"48.3",114,52,6,2010,1,0.00648648648648649
"48.3",114,54,6,2010,1,0.00851351351351352
"48.3",114,56,6,2010,1,0
"48.3",114,58,6,2010,1,0
"48.3",114,60,6,2010,1,0
"48.3",114,62,6,2010,1,0
"48.3",114,64,6,2010,1,0
"48.3",114,66,6,2010,1,0
"48.3",114,68,6,2010,1,0
"48.3",114,70,6,2010,1,0
"48.3",114,72,6,2010,1,0
"48.3",114,74,6,2010,1,0
"48.3",114,76,6,2010,1,0
"48.3",114,78,6,2010,1,0
"48.3",114,80,6,2010,1,0
"48.3",114,82,6,2010,1,0
"48.3",114,84,6,2010,1,0
"48.3",114,86,6,2010,1,0
"48.3",114,88,6,2010,1,0
"48.3",114,90,6,2010,1,0
"48.3",114,92,6,2010,1,0
"48.3",114,94,6,2010,1,0
"48.3",114,96,6,2010,1,0
"48.3",114,98,6,2010,1,0
"48.3",114,100,6,2010,1,0
"48.3",126,0,6,2011,2,0
"48.3",126,2,6,2011,2,0
"48.3",126,4,6,2011,2,0
"48.3",126,6,6,2011,2,0
"48.3",126,8,6,2011,2,0
"48.3",126,10,6,2011,2,0
"48.3",126,12,6,2011,2,0
"48.3",126,14,6,2011,2,0
"48.3",126,16,6,2011,2,0
"48.3",126,18,6,2011,2,0
"48.3",126,20,6,2011,2,0
"48.3",126,22,6,2011,2,0
"48.3",126,24,6,2011,2,0.00141663716814159
"48.3",126,26,6,2011,2,0.0148461742682097
"48.3",126,28,6,2011,2,0.0212677012506841
"48.3",126,30,6,2011,2,0.0442940554910414
"48.3",126,32,6,2011,2,0.0828868197208541
"48.3",126,34,6,2011,2,0.128734277597583
"48.3",126,36,6,2011,2,0.167636600194877
"48.3",126,38,6,2011,2,0.150042583434554
"48.3",126,40,6,2011,2,0.154369499882095
"48.3",126,42,6,2011,2,0.100272644456012
"48.3",126,44,6,2011,2,0.062408285615131
"48.3",126,46,6,2011,2,0.0412786621551275
"48.3",126,48,6,2011,2,0.0176406420267222
"48.3",126,50,6,2011,2,0.0103001070044537
"48.3",126,52,6,2011,2,0.00227964601769912
"48.3",126,54,6,2011,2,0.000325663716814159
"48.3",126,56,6,2011,2,0
"48.3",126,58,6,2011,2,0
"48.3",126,60,6,2011,2,0
"48.3",126,62,6,2011,2,0
"48.3",126,64,6,2011,2,0
"48.3",126,66,6,2011,2,0
"48.3",126,68,6,2011,2,0
"48.3",126,70,6,2011,2,0
"48.3",126,72,6,2011,2,0
"48.3",126,74,6,2011,2,0
"48.3",126,76,6,2011,2,0
"48.3",126,78,6,2011,2,0
"48.3",126,80,6,2011,2,0
"48.3",126,82,6,2011,2,0
"48.3",126,84,6,2011,2,0
"48.3",126,86,6,2011,2,0
"48.3",126,88,6,2011,2,0
"48.3",126,90,6,2011,2,0
"48.3",126,92,6,2011,2,0
"48.3",126,94,6,2011,2,0
"48.3",126,96,6,2011,2,0
"48.3",126,98,6,2011,2,0
"48.3",126,100,6,2011,2,0
"48.3",127,0,7,2011,5,0
"48.3",127,2,7,2011,5,0
"48.3",127,4,7,2011,5,0
"48.3",127,6,7,2011,5,0
"48.3",127,8,7,2011,5,0
"48.3",127,10,7,2011,5,0
"48.3",127,12,7,2011,5,0
"48.3",127,14,7,2011,5,0
"48.3",127,16,7,2011,5,0
"48.3",127,18,7,2011,5,0
"48.3",127,20,7,2011,5,0
"48.3",127,22,7,2011,5,8.55285665412248e-06
"48.3",127,24,7,2011,5,0.00173293587714187
"48.3",127,26,7,2011,5,0.00874445376821289
"48.3",127,28,7,2011,5,0.0212691764787024
"48.3",127,30,7,2011,5,0.0373861090031126
"48.3",127,32,7,2011,5,0.0635840595283192
"48.3",127,34,7,2011,5,0.100357310443628
"48.3",127,36,7,2011,5,0.132585603157896
"48.3",127,38,7,2011,5,0.157371872567903
"48.3",127,40,7,2011,5,0.166069971834793
"48.3",127,42,7,2011,5,0.1145720815045
"48.3",127,44,7,2011,5,0.0815143143093278
"48.3",127,46,7,2011,5,0.0590229049902528
"48.3",127,48,7,2011,5,0.030160759629641
"48.3",127,50,7,2011,5,0.0178801647378854
"48.3",127,52,7,2011,5,0.00487180798948664
"48.3",127,54,7,2011,5,0.00217130313805111
"48.3",127,56,7,2011,5,0.000696618184492312
"48.3",127,58,7,2011,5,0
"48.3",127,60,7,2011,5,0
"48.3",127,62,7,2011,5,0
"48.3",127,64,7,2011,5,0
"48.3",127,66,7,2011,5,0
"48.3",127,68,7,2011,5,0
"48.3",127,70,7,2011,5,0
"48.3",127,72,7,2011,5,0
"48.3",127,74,7,2011,5,0
"48.3",127,76,7,2011,5,0
"48.3",127,78,7,2011,5,0
"48.3",127,80,7,2011,5,0
"48.3",127,82,7,2011,5,0
"48.3",127,84,7,2011,5,0
"48.3",127,86,7,2011,5,0
"48.3",127,88,7,2011,5,0
"48.3",127,90,7,2011,5,0
"48.3",127,92,7,2011,5,0
"48.3",127,94,7,2011,5,0
"48.3",127,96,7,2011,5,0
"48.3",127,98,7,2011,5,0
"48.3",127,100,7,2011,5,0
"48.3",128,0,8,2011,4,0
"48.3",128,2,8,2011,4,0
"48.3",128,4,8,2011,4,0
"48.3",128,6,8,2011,4,0
"48.3",128,8,8,2011,4,0
"48.3",128,10,8,2011,4,0
"48.3",128,12,8,2011,4,0
"48.3",128,14,8,2011,4,0
"48.3",128,16,8,2011,4,0
"48.3",128,18,8,2011,4,0
"48.3",128,20,8,2011,4,0
"48.3",128,22,8,2011,4,3.9498411748075e-05
"48.3",128,24,8,2011,4,0.00011079304495335
"48.3",128,26,8,2011,4,0.00135450145318936
"48.3",128,28,8,2011,4,0.00345326782354297
"48.3",128,30,8,2011,4,0.0105914166822744
"48.3",128,32,8,2011,4,0.0243139576283134
"48.3",128,34,8,2011,4,0.0486149880503309
"48.3",128,36,8,2011,4,0.0855408829504787
"48.3",128,38,8,2011,4,0.123616522531297
"48.3",128,40,8,2011,4,0.174082540937342
"48.3",128,42,8,2011,4,0.172176836126464
"48.3",128,44,8,2011,4,0.155060452583649
"48.3",128,46,8,2011,4,0.106367793752328
"48.3",128,48,8,2011,4,0.0574834499707329
"48.3",128,50,8,2011,4,0.0292209852681347
"48.3",128,52,8,2011,4,0.00692703686162772
"48.3",128,54,8,2011,4,0.000985438851794919
"48.3",128,56,8,2011,4,5.9637071797953e-05
"48.3",128,58,8,2011,4,0
"48.3",128,60,8,2011,4,0
"48.3",128,62,8,2011,4,0
"48.3",128,64,8,2011,4,0
"48.3",128,66,8,2011,4,0
"48.3",128,68,8,2011,4,0
"48.3",128,70,8,2011,4,0
"48.3",128,72,8,2011,4,0
"48.3",128,74,8,2011,4,0
"48.3",128,76,8,2011,4,0
"48.3",128,78,8,2011,4,0
"48.3",128,80,8,2011,4,0
"48.3",128,82,8,2011,4,0
"48.3",128,84,8,2011,4,0
"48.3",128,86,8,2011,4,0
"48.3",128,88,8,2011,4,0
"48.3",128,90,8,2011,4,0
"48.3",128,92,8,2011,4,0
"48.3",128,94,8,2011,4,0
"48.3",128,96,8,2011,4,0
"48.3",128,98,8,2011,4,0
"48.3",128,100,8,2011,4,0
"48.3",129,0,9,2011,3,0
"48.3",129,2,9,2011,3,0
"48.3",129,4,9,2011,3,0
"48.3",129,6,9,2011,3,0
"48.3",129,8,9,2011,3,0
"48.3",129,10,9,2011,3,0
"48.3",129,12,9,2011,3,0
"48.3",129,14,9,2011,3,0
"48.3",129,16,9,2011,3,0
"48.3",129,18,9,2011,3,0
"48.3",129,20,9,2011,3,0
"48.3",129,22,9,2011,3,0
"48.3",129,24,9,2011,3,2.41845843167263e-05
"48.3",129,26,9,2011,3,0.00157402696300081
"48.3",129,28,9,2011,3,0.00682919620431107
"48.3",129,30,9,2011,3,0.0136555044222026
"48.3",129,32,9,2011,3,0.035797245749493
"48.3",129,34,9,2011,3,0.0716955700061558
"48.3",129,36,9,2011,3,0.122737159060454
"48.3",129,38,9,2011,3,0.15774472606846
"48.3",129,40,9,2011,3,0.166489723888362
"48.3",129,42,9,2011,3,0.132132421634931
"48.3",129,44,9,2011,3,0.116461990749447
"48.3",129,46,9,2011,3,0.0872666084941536
"48.3",129,48,9,2011,3,0.0593379555092581
"48.3",129,50,9,2011,3,0.0213715308705846
"48.3",129,52,9,2011,3,0.00574780058651026
"48.3",129,54,9,2011,3,0.001134355208359
"48.3",129,56,9,2011,3,0
"48.3",129,58,9,2011,3,0
